OBJECTID,LineID,hdw_5to6,hdw_6to7,hdw_7to8,hdw_9to10,hdw_10to14,hdw_14to15,hdw_15to16,hdw_16to17,hdw_17to18,hdw_18to20,hdw_8to9,id
32,114818,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,120.000000000000000,30.000000000000000,4818
33,115433,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5433
34,114819,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4819
35,114822,60.000000000000000,20.000000000000000,20.000000000000000,30.000000000000000,30.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,30.000000000000000,20.000000000000000,4822
36,114824,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4824
37,114823,0.000000000000000,20.000000000000000,20.000000000000000,30.000000000000000,30.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,30.000000000000000,20.000000000000000,4823
38,114820,0.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4820
39,114821,0.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4821
40,114826,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,30.000000000000000,4826
41,114825,0.000000000000000,60.000000000000000,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,4825
42,115434,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5434
43,114827,0.000000000000000,60.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,60.000000000000000,4827
44,114828,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,4828
45,115435,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5435
46,115437,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,5437
47,114829,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4829
48,115438,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5438
49,114830,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4830
50,114832,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,4832
51,114831,0.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4831
52,114833,0.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,60.000000000000000,4833
53,114834,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4834
54,115439,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5439
55,114908,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4908
56,114835,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,60.000000000000000,4835
57,114836,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4836
58,115440,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5440
59,114837,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4837
60,114838,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,4838
61,114839,0.000000000000000,60.000000000000000,30.000000000000000,60.000000000000000,48.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,60.000000000000000,4839
62,114841,0.000000000000000,0.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,30.000000000000000,4841
63,114840,0.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,4840
64,114842,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4842
65,114843,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4843
66,114844,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4844
67,114845,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,4845
68,114846,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4846
69,114847,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4847
70,114920,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,4920
71,114848,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4848
72,115441,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5441
73,114850,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,48.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,4850
74,114851,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4851
75,114852,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,48.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,4852
76,114849,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4849
77,114921,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4921
78,114922,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,30.000000000000000,20.000000000000000,60.000000000000000,0.000000000000000,4922
79,114853,30.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4853
80,114923,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,20.000000000000000,60.000000000000000,0.000000000000000,4923
81,114854,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,4854
82,114856,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4856
83,114855,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,4855
84,114909,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,80.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,4909
85,115428,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5428
86,114857,60.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,60.000000000000000,4857
87,115427,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5427
88,114910,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,4910
89,114859,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4859
90,114858,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4858
91,114861,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,80.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,4861
92,114860,60.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,80.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4860
93,114862,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4862
94,114863,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4863
95,114864,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,60.000000000000000,4864
96,115429,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5429
97,114865,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4865
98,114866,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4866
99,114867,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4867
100,115430,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5430
101,114869,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4869
102,114868,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4868
103,115431,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,5431
104,114870,0.000000000000000,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4870
105,114871,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,120.000000000000000,30.000000000000000,4871
106,114872,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4872
107,114873,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4873
108,114874,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,20.000000000000000,40.000000000000000,30.000000000000000,4874
109,114875,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4875
110,114876,0.000000000000000,20.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4876
111,114878,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,240.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,4878
112,114877,30.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4877
113,114911,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4911
114,114924,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,4924
115,114879,0.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,240.000000000000000,30.000000000000000,30.000000000000000,20.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4879
116,114912,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4912
117,114880,60.000000000000000,20.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,4880
118,114913,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,20.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,4913
119,114881,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4881
120,114882,0.000000000000000,0.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,60.000000000000000,120.000000000000000,60.000000000000000,4882
121,114893,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,30.000000000000000,4893
122,115432,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5432
123,114883,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,30.000000000000000,4883
124,114884,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,21.818181818181817,30.000000000000000,30.000000000000000,20.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,4884
125,114894,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,120.000000000000000,20.000000000000000,4894
126,114890,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4890
127,114914,0.000000000000000,60.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,4914
128,114886,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4886
129,114887,30.000000000000000,20.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4887
130,114885,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,4885
131,114888,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4888
132,114915,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,20.000000000000000,12.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,4915
133,114889,60.000000000000000,15.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4889
134,114891,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,4891
135,114892,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,30.000000000000000,4892
136,114895,60.000000000000000,20.000000000000000,30.000000000000000,60.000000000000000,240.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,4895
137,114916,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,120.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,120.000000000000000,0.000000000000000,4916
138,114896,8.571428571428571,7.500000000000000,8.571428571428571,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,4896
139,114897,30.000000000000000,15.000000000000000,15.000000000000000,30.000000000000000,48.000000000000000,0.000000000000000,60.000000000000000,30.000000000000000,30.000000000000000,0.000000000000000,20.000000000000000,4897
140,114917,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,12.000000000000000,8.571428571428571,8.571428571428571,40.000000000000000,0.000000000000000,4917
141,114898,30.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,20.000000000000000,15.000000000000000,20.000000000000000,120.000000000000000,0.000000000000000,4898
142,114900,30.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4900
143,114899,30.000000000000000,30.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4899
